,elapsed_time,level,message,nprobe,recall_top1,recall_top10,recall_top5,target,timestamp,total,avg_time_per_query,avg_recall,queries_per_second,type,build_time
0,54.52931213378906,INFO,metrics,1,0.4332999885082245,0.4007015824317932,0.4085368514060974,cli_dynamic_learned_index,1754158619764,10000,5.452931213378906,40.07015824317932,183.3876058341749,rust,24.44905181
1,70.15786743164062,INFO,metrics,2,0.5534999966621399,0.522551417350769,0.5315008163452148,cli_dynamic_learned_index,1754158689929,10000,7.015786743164063,52.255141735076904,142.53568938285719,rust,24.44905181
2,84.58995056152344,INFO,metrics,3,0.6424999833106995,0.6136670708656311,0.6221359968185425,cli_dynamic_learned_index,1754158774523,10000,8.458995056152343,61.36670708656311,118.21735245875173,rust,24.44905181
3,97.60808563232422,INFO,metrics,4,0.7035999894142151,0.676673173904419,0.6854713559150696,cli_dynamic_learned_index,1754158872134,10000,9.760808563232422,67.6673173904419,102.45052892102176,rust,24.44905181
4,122.18817901611328,INFO,metrics,5,0.7475000023841858,0.72248774766922,0.7309882640838623,cli_dynamic_learned_index,1754158994326,10000,12.21881790161133,72.248774766922,81.8409774212387,rust,24.44905181
5,184.360595703125,INFO,metrics,10,0.8852999806404114,0.8647861480712891,0.8736849427223206,cli_dynamic_learned_index,1754159178690,10000,18.4360595703125,86.4786148071289,54.24152575479281,rust,24.44905181
