,elapsed_time,level,message,ncandidates,recall_top1,recall_top10,recall_top5,target,timestamp,total,avg_time_per_query,avg_recall,queries_per_second,type,build_time
0,35.16472244262695,INFO,metrics,1000,0.7056000232696533,0.6434344053268433,0.6652536392211914,cli_dynamic_learned_index,1761307141009,10000,3.5164722442626952,64.34344053268433,284.37591157773284,rust,370.604406075
1,33.2772331237793,INFO,metrics,2500,0.8447999954223633,0.7966042160987854,0.8165845274925232,cli_dynamic_learned_index,1761307174292,10000,3.32772331237793,79.66042160987854,300.5057530715853,rust,370.604406075
2,38.505592346191406,INFO,metrics,5000,0.9107999801635742,0.8742085695266724,0.8889639377593994,cli_dynamic_learned_index,1761307212803,10000,3.8505592346191406,87.42085695266724,259.7025364547885,rust,370.604406075
3,49.32022476196289,INFO,metrics,7500,0.9355000257492065,0.9067319631576538,0.9196451306343079,cli_dynamic_learned_index,1761307262129,10000,4.932022476196289,90.67319631576538,202.75657802176673,rust,370.604406075
4,38.678260803222656,INFO,metrics,10000,0.9483000040054321,0.9245939254760742,0.9349258542060852,cli_dynamic_learned_index,1761307300809,10000,3.8678260803222657,92.45939254760742,258.5431659110899,rust,370.604406075
