,elapsed_time,level,message,nprobe,recall_top1,recall_top10,recall_top5,target,timestamp,total,avg_time_per_query,avg_recall,queries_per_second,type,build_time
0,176.75115966796875,INFO,metrics,1,0.42809998989105225,0.40064287185668945,0.40843653678894043,cli_dynamic_learned_index,1754981958211,10000,17.675115966796874,40.064287185668945,56.576715076637896,rust,29.484876013
1,215.56973266601562,INFO,metrics,2,0.5537999868392944,0.5246821045875549,0.5345014333724976,cli_dynamic_learned_index,1754982173788,10000,21.556973266601563,52.46821045875549,46.38870158777393,rust,29.484876013
2,245.3206329345703,INFO,metrics,3,0.6503000259399414,0.6167201399803162,0.6271964311599731,cli_dynamic_learned_index,1754982419113,10000,24.532063293457032,61.672013998031616,40.76297978029067,rust,29.484876013
3,256.39410400390625,INFO,metrics,4,0.7093999981880188,0.6773551106452942,0.6872715353965759,cli_dynamic_learned_index,1754982675515,10000,25.639410400390624,67.73551106452942,39.002456935779016,rust,29.484876013
4,296.0622863769531,INFO,metrics,5,0.7512999773025513,0.7211396098136902,0.730567991733551,cli_dynamic_learned_index,1754982971587,10000,29.606228637695313,72.11396098136902,33.77667626084525,rust,29.484876013
5,349.3676452636719,INFO,metrics,10,0.8865000009536743,0.863945722579956,0.872203528881073,cli_dynamic_learned_index,1754983320959,10000,34.936764526367185,86.3945722579956,28.623142799765795,rust,29.484876013
